017
num-fields|53
id|int32
image_x|int32
image_y|int32
image_w|int32
image_h|int32
src_x|int32
src_y|int32
src_image|int32
cal_image|int32
ppc|int32
camera|int32
cal_const|double
fringe_size|double
sphere_count|int32
raw_sphere_volume|double
raw_sphere_complement|double
raw_sphere_unknown|double
raw_area|double
raw_feret_max|double
raw_feret_min|double
raw_feret_mean|double
raw_perimeter|double
raw_convex_perimeter|double
raw_legendre_major|double
raw_legendre_minor|double
abd_area|double
abd_diameter|double
length|double
width|double
esd_diameter|double
fd_diameter|double
perimeter|double
convex_perimeter|double
intensity|double
sigma_intensity|double
sum_intensity|double
compactness|double
elongation|double
roughness|double
edge_gradient|double
elapsed_time|double
circle_fit|double
symmetry|double
circularity_hu|double
intensity_calimage|double
raw_convex_hull_area|double
raw_filled_area|double
filled_area|double
feret_max_angle|double
feret_min_angle|double
timestamp|timestamp
collage_file|string
image_id|guid
357|1252|1241|20|30|534|251|128|1|1|0|9.25|4.5|0|0.0|0.0|0.0|79.0|21.0|9.0|15.1667|57.4558|44.5624|18.587|7.2023|2054.5009|51.1456|152.625|41.625|98.667|55.1685|531.4662|370.5772|165.7848|36.4423|13097.0|3.0546|7.4624|1.4342|116.32|14.516|0.5174|0.465|0.5511|0.0|102.5|86.0|2390.4057|-85.0|15.0|2023-05-22T12:46:36.827|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|7D1A9BE0-4E85-4929-A1CB-C7987630AE85
358|1274|1241|24|40|922|475|128|1|1|0|9.25|4.5|0|0.0|0.0|0.0|116.0|32.0|9.0|21.8333|83.0122|65.6424|31.8152|7.2854|3935.85|70.7904|254.375|41.625|160.333|74.1326|767.8629|565.5672|222.6724|37.2817|25830.0|4.4583|11.9223|1.3577|98.0423|14.516|0.2935|0.5489|0.294|0.0|184.5|123.0|4316.2623|70.0|-25.0|2023-05-22T12:46:36.827|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|CAD89604-4430-4B05-A0B1-C1F9056CBAA5
359|1300|1241|32|26|773|1286|128|1|1|0|9.25|4.5|0|0.0|0.0|0.0|93.0|25.0|16.0|20.4167|116.6102|60.8231|23.5907|11.5352|2736.8146|59.0307|189.625|106.375|147.2295|68.8352|1078.6444|520.9887|222.7849|2.3911|20719.0|9.6615|28.3172|2.0704|7.7419|14.516|0.4741|0.2253|0.4136|0.0|228.5|112.0|3721.4395|25.0|-90.0|2023-05-22T12:46:36.827|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|46EC2AB2-E031-4331-92A0-2B0F5F56A8F9
360|1334|1241|17|27|531|164|130|1|1|0|9.25|4.5|0|0.0|0.0|0.0|29.0|18.0|4.0|12.1667|40.9706|35.1435|19.5558|3.0489|620.3281|28.1038|124.875|18.5|70.917|28.1038|378.978|283.4524|177.2414|11.7756|5140.0|4.6061|12.3899|1.337|57.1389|14.922|0.4517|0.5214|0.1885|0.0|34.5|29.0|620.3281|-85.0|30.0|2023-05-22T12:46:37.243|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|AA653BCC-4C97-4F53-B72B-CEF3DFA2674A
361|1353|1241|13|26|853|586|128|1|1|0|9.25|4.5|0|0.0|0.0|0.0|19.0|16.0|3.0|10.6667|32.4853|30.3274|17.4106|1.7697|406.4219|22.748|106.375|13.875|57.042|22.748|300.489|238.9035|233.3158|18.6887|4433.0|4.4199|11.8007|1.2578|159.5|14.516|0.4797|0.0|0.158|0.0|16.0|19.0|406.4219|-90.0|0.0|2023-05-22T12:46:36.827|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|D4C98C3E-B476-47F4-91EB-616E0D13AD76
362|1368|1241|17|23|814|87|130|1|1|0|9.25|4.5|0|0.0|0.0|0.0|32.0|13.0|7.0|10.0833|39.799|28.5163|15.0254|6.0611|684.5|29.5217|78.625|32.375|51.6455|29.5217|368.1407|222.1508|233.3125|23.9576|7466.0|3.939|10.2774|1.6572|143.7941|14.922|0.6613|0.5866|0.3104|0.0|49.0|32.0|684.5|-90.0|0.0|2023-05-22T12:46:37.243|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|FBE29A9B-A7A4-45A1-BB76-8FF83C234D04
363|1387|1241|14|25|773|829|129|1|1|0|9.25|4.5|0|0.0|0.0|0.0|33.0|15.0|4.0|10.4722|31.3137|29.6032|16.4513|2.9322|705.8906|29.9795|97.125|18.5|55.2429|29.9795|289.6517|232.2046|233.0303|3.0099|7690.0|2.3645|5.2375|1.2474|11.1786|14.782|0.5168|0.4737|0.3009|0.0|29.5|33.0|705.8906|-90.0|0.0|2023-05-22T12:46:37.078|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|566615DB-9B07-4F3D-BA3F-3E6376AA31D2
364|1403|1241|21|18|511|269|128|1|1|0|9.25|4.5|0|0.0|0.0|0.0|50.0|12.0|8.0|9.9167|30.1421|28.3186|11.3735|7.3362|1069.5312|36.9022|69.375|37.0|50.1045|39.4007|278.8144|220.322|155.64|35.6487|7782.0|1.2684|1.0|1.2655|163.2692|14.516|0.7414|0.3528|0.7924|0.0|52.5|57.0|1219.2656|15.0|-90.0|2023-05-22T12:46:36.827|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|AB2FB24E-9995-46F7-BF20-813D30E549D2
365|1426|1241|78|48|655|310|129|1|1|0|9.25|4.5|0|0.0|0.0|0.0|867.0|68.0|36.0|55.1111|509.1442|170.2006|73.1463|29.0651|55448.8494|265.706|587.375|291.375|468.1527|277.8719|4709.5838|1532.7305|238.9031|35.7908|207129.0|22.0157|67.1494|3.0727|43.892|14.782|0.0191|0.2424|0.3851|0.0|1751.5|937.0|60642.766|0.0|75.0|2023-05-22T12:46:37.078|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|DC219E5C-5F1C-48F8-9415-60E80C390658
366|1506|1241|29|41|623|1195|129|1|1|0|9.25|4.5|0|0.0|0.0|0.0|209.0|31.0|17.0|24.3333|126.9533|73.4657|29.2927|15.0234|9377.3083|109.2683|245.125|115.625|183.458|115.9779|1174.318|637.9327|233.134|28.8567|48725.0|5.6253|15.6082|1.8408|50.5143|14.782|0.3425|0.4868|0.5357|0.0|337.5|228.0|10564.2919|-90.0|-30.0|2023-05-22T12:46:37.078|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|C2990BB3-9B1F-43AD-94CA-F8F8D862A8E3
367|1537|1241|13|30|57|634|129|1|1|0|9.25|4.5|0|0.0|0.0|0.0|40.0|20.0|3.0|13.4722|44.6274|39.3006|21.4177|2.8112|855.625|33.0063|143.375|13.875|82.9929|33.0063|412.8034|321.9056|189.925|10.5508|7597.0|3.9622|10.3509|1.2824|58.5789|14.782|0.3942|0.2026|0.2183|0.0|34.0|40.0|855.625|-90.0|0.0|2023-05-22T12:46:37.078|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|1E8178B3-9646-4DE5-B1C5-7A36C97038AB
368|1552|1241|21|32|670|613|129|1|1|0|9.25|4.5|0|0.0|0.0|0.0|74.0|22.0|8.0|16.5|80.669|48.7737|24.1925|6.9168|1821.7798|48.1618|161.875|37.0|111.0|48.1618|746.1882|409.5317|219.973|36.8503|16278.0|6.998|19.9346|1.8221|135.6567|14.782|0.4492|0.4244|0.2976|0.0|120.5|74.0|1821.7798|-90.0|20.0|2023-05-22T12:46:37.078|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|AD240FDC-6AAF-4931-9035-0F510E4B511D
369|1575|1241|54|55|950|385|128|1|1|0|9.25|4.5|0|0.0|0.0|0.0|1024.0|52.0|39.0|45.5|272.6346|140.0292|44.2386|36.9035|67138.4089|292.3752|439.375|319.125|379.25|297.8749|2521.87|1253.6451|186.7617|46.7261|191244.0|5.5907|15.4992|2.0116|74.2756|14.516|0.3407|0.2668|0.8118|0.0|1337.0|1058.0|69687.9427|50.0|-15.0|2023-05-22T12:46:36.827|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|AE08B1DF-7DFD-4FED-AB10-905E366D41B0
370|1631|1241|14|34|649|475|128|1|1|0|9.25|4.5|0|0.0|0.0|0.0|41.0|24.0|4.0|16.3056|50.7279|47.9463|26.5391|3.0039|877.0156|33.4163|180.375|18.5|109.2018|33.4163|469.2331|401.8783|182.5854|24.5714|7486.0|4.9946|13.6175|1.1676|146.5106|14.516|0.302|0.7921|0.1464|0.0|46.0|41.0|877.0156|-90.0|0.0|2023-05-22T12:46:36.827|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|C4167CB4-2F18-4127-B644-AD138283CC47
371|1647|1241|29|20|735|600|130|1|1|0|9.25|4.5|0|0.0|0.0|0.0|48.0|21.0|5.0|14.7222|55.1127|42.5448|23.2817|3.9074|1026.75|36.1566|152.625|23.125|94.5554|36.1566|509.7925|351.9144|223.3542|36.9208|10721.0|5.0356|13.7471|1.4486|153.6087|14.922|0.41|0.5458|0.2193|0.0|65.0|48.0|1026.75|-35.0|70.0|2023-05-22T12:46:37.243|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|07DDF3CE-27D3-4760-BC7D-0F80C07C8129
372|1678|1241|23|21|789|432|131|1|1|0|9.25|4.5|0|0.0|0.0|0.0|68.0|14.0|8.0|11.5278|36.0416|33.3451|12.5417|7.9847|1551.4349|44.4449|87.875|37.0|65.0071|44.4449|333.3848|266.8172|155.9412|43.5542|10604.0|1.5202|2.3502|1.2495|202.0345|15.172|0.6689|0.3716|0.7834|0.0|65.5|68.0|1551.4349|10.0|-50.0|2023-05-22T12:46:37.483|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|7435EE25-4AAD-48E9-BEE9-500EC0A2EAED
373|1703|1241|21|25|773|204|131|1|1|0|9.25|4.5|0|0.0|0.0|0.0|68.0|17.0|8.0|13.0556|42.3848|37.6398|17.2217|6.5252|1551.4349|44.4449|115.625|37.0|79.1393|44.4449|392.0594|306.5432|189.8088|26.4543|12907.0|2.1023|4.3762|1.279|105.3243|15.172|0.5527|0.3916|0.5105|0.0|74.0|68.0|1551.4349|40.0|-30.0|2023-05-22T12:46:37.483|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|AEEDB061-19C0-4B71-9170-2A5A987D141B
374|1726|1241|21|21|901|1722|131|1|1|0|9.25|4.5|0|0.0|0.0|0.0|82.0|12.0|9.0|10.9444|32.9706|31.463|11.5819|9.0723|2197.0891|52.8906|69.375|41.625|59.6107|52.8906|304.978|249.4078|155.6463|35.4863|12763.0|1.0549|1.0|1.2228|145.2143|15.172|0.8751|0.8821|0.9647|0.0|72.5|82.0|2197.0891|-85.0|25.0|2023-05-22T12:46:37.483|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|E3E7C858-1C20-4AF6-BBC4-B017C059C6F5
375|1749|1241|21|22|885|1784|131|1|1|0|9.25|4.5|0|0.0|0.0|0.0|98.0|14.0|10.0|11.75|35.5563|34.2885|12.9849|9.7103|2990.0262|61.7011|87.875|50.875|67.0625|61.7011|328.8958|275.5436|167.5204|22.4173|16417.0|1.0266|1.0|1.1936|126.7742|15.172|0.8517|0.7778|0.9492|0.0|85.5|98.0|2990.0262|-40.0|25.0|2023-05-22T12:46:37.483|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|455EF8CA-963F-47BC-815A-1712F9A07CDC
376|1772|1241|22|22|721|420|131|1|1|0|9.25|4.5|0|0.0|0.0|0.0|52.0|16.0|6.0|11.8056|41.2132|33.5155|16.7229|5.4729|1112.3125|37.633|106.375|27.75|67.5768|37.633|381.2221|268.3934|204.3269|17.0528|10625.0|2.5993|5.9993|1.4204|108.4571|15.172|0.5269|0.2787|0.4277|0.0|61.0|52.0|1112.3125|45.0|-45.0|2023-05-22T12:46:37.483|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|1B792C19-EC06-4EC2-A76C-D7DE833FF559
377|1796|1241|26|25|659|923|130|1|1|0|9.25|4.5|0|0.0|0.0|0.0|89.0|18.0|15.0|16.1667|80.669|47.9475|16.8248|13.2726|2537.6537|56.8422|124.875|97.125|107.917|59.0307|746.1882|401.8894|223.618|40.5259|19902.0|5.5683|15.4284|1.8567|101.9403|14.922|0.5243|0.2092|0.5157|0.0|143.5|93.0|2736.8146|-65.0|-90.0|2023-05-22T12:46:37.243|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|6A137802-3415-4FA2-8906-1DA57364845E
378|1824|1241|15|26|804|525|130|1|1|0|9.25|4.5|0|0.0|0.0|0.0|54.0|16.0|5.0|12.0278|49.2132|34.7575|17.0577|5.1103|1155.0937|38.3499|106.375|23.125|69.6321|38.3499|455.2221|279.8819|228.6296|32.5504|12346.0|3.5691|9.1028|1.6265|92.4651|14.922|0.5086|0.3888|0.4337|0.0|54.5|54.0|1155.0937|-90.0|0.0|2023-05-22T12:46:37.243|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|132523FF-098D-4E9E-AA59-ECB680681466
379|1841|1241|15|28|697|415|130|1|1|0|9.25|4.5|0|0.0|0.0|0.0|34.0|18.0|5.0|12.5278|38.4853|36.0369|19.0137|4.0554|727.2812|30.4303|124.875|23.125|74.2571|30.4303|355.989|291.7163|235.8824|21.875|8020.0|3.4666|8.7766|1.2203|150.0556|14.922|0.4518|0.1543|0.2291|0.0|39.0|34.0|727.2812|-90.0|0.0|2023-05-22T12:46:37.243|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|746A52BF-BAFC-454C-B0A7-95BB4D25AB2A
380|1858|1241|21|21|845|401|131|1|1|0|9.25|4.5|0|0.0|0.0|0.0|84.0|12.0|10.0|11.0|32.9706|31.3364|10.6944|10.1121|2293.3041|54.0363|69.375|50.875|60.125|54.0363|304.978|248.2367|132.2738|41.6105|11111.0|1.0298|1.0|1.2286|240.8214|15.172|0.9021|0.7862|0.9874|0.0|74.5|84.0|2293.3041|10.0|-70.0|2023-05-22T12:46:37.483|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|1208BF71-1EAE-41CE-AFF7-CF61302E3477
381|1881|1241|21|20|949|461|131|1|1|0|9.25|4.5|0|0.0|0.0|0.0|61.0|13.0|10.0|11.0556|46.6274|31.7877|11.8923|8.9951|1304.8281|40.7598|78.625|50.875|60.6393|41.4226|431.3034|252.4112|223.6393|44.5241|13642.0|2.7462|6.4729|1.7087|89.4|15.172|0.6385|0.1308|0.7215|0.0|71.5|63.0|1347.6094|35.0|-90.0|2023-05-22T12:46:37.483|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|4B8CC4AC-16E1-4A14-8DB5-B92C0F450875
382|1904|1241|29|29|823|323|131|1|1|0|9.25|4.5|0|0.0|0.0|0.0|230.0|21.0|17.0|18.9167|61.3553|56.4467|20.08|16.0278|10690.3192|116.6676|152.625|115.625|133.3545|123.7362|567.5365|480.507|141.4783|49.2292|32540.0|1.1935|1.0|1.1811|214.2549|15.172|0.8518|0.8864|0.9683|0.0|238.0|251.0|12024.957|25.0|-80.0|2023-05-22T12:46:37.483|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|7439054E-AE7B-4A1C-9121-457AD7DA84CB
383|1935|1241|18|24|895|1587|131|1|1|0|9.25|4.5|0|0.0|0.0|0.0|42.0|14.0|8.0|11.4444|55.6985|32.9433|14.3354|8.3789|898.4063|33.8214|87.875|37.0|64.2357|33.8214|515.2111|263.1005|228.4524|34.0015|9595.0|5.878|16.4053|1.9582|56.5532|15.172|0.6428|0.5482|0.3879|0.0|61.5|42.0|898.4063|-90.0|0.0|2023-05-22T12:46:37.483|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|D5270EF1-D633-4DF7-9771-86DA5411F113
384|1955|1241|27|36|939|1730|131|1|1|0|9.25|4.5|0|0.0|0.0|0.0|234.0|29.0|16.0|22.2778|86.0833|67.0892|26.1858|13.7914|10942.9583|118.0382|226.625|106.375|164.4446|118.719|796.2705|578.9501|203.9017|25.3062|47713.0|2.4987|5.6737|1.3754|42.4444|15.172|0.4893|0.5304|0.6861|0.0|273.5|236.0|11069.5651|-70.0|5.0|2023-05-22T12:46:37.483|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|249C1D4C-076E-4482-AAE3-F611DE908353
385|1984|1241|22|31|769|328|130|1|1|0|9.25|4.5|0|0.0|0.0|0.0|81.0|24.0|9.0|16.7778|80.1838|49.9105|23.8026|7.8883|2149.3242|52.3126|180.375|41.625|113.5696|52.8906|741.7002|420.0471|240.1358|19.1071|19451.0|6.2395|17.545|1.7658|89.7536|14.922|0.3928|0.315|0.3321|0.0|119.5|82.0|2197.0891|60.0|-30.0|2023-05-22T12:46:37.243|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|24295175-5AD9-424A-BB87-172038E29105
386|2008|1241|20|26|943|1679|131|1|1|0|9.25|4.5|0|0.0|0.0|0.0|95.0|16.0|9.0|12.7222|39.2132|36.8863|14.0795|8.9387|2837.5493|60.1072|106.375|41.625|76.0554|60.1072|362.7221|299.5733|177.1158|31.3207|16826.0|1.288|1.2402|1.2108|110.8182|15.172|0.7442|0.7284|0.8698|0.0|88.5|95.0|2837.5493|-90.0|15.0|2023-05-22T12:46:37.483|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|B2DD9997-D7CE-40B6-8512-F796F6E3FA0E
387|2|1721|18|22|899|1780|131|1|1|0|9.25|4.5|0|0.0|0.0|0.0|42.0|14.0|5.0|10.0|30.1421|28.3676|14.9569|3.7859|898.4063|33.8214|87.875|23.125|50.875|33.8214|278.8144|220.7753|203.5238|5.5901|8548.0|1.7214|3.0837|1.2629|49.3077|15.172|0.5712|0.2241|0.4493|0.0|35.5|42.0|898.4063|-75.0|25.0|2023-05-22T12:46:37.483|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|8AFFFB9E-DA76-47A5-B214-CE152399400E
388|22|1721|34|110|759|313|131|1|1|0|9.25|4.5|0|0.0|0.0|0.0|897.0|100.0|24.0|67.7778|234.9949|209.7144|89.0927|21.3654|57671.0226|270.9779|883.375|180.375|585.3197|270.9779|2173.7028|1898.2332|168.3835|48.1999|151040.0|4.8991|13.3158|1.1451|105.3544|15.172|0.0|0.2169|0.2721|0.0|1371.5|897.0|57671.0226|-90.0|0.0|2023-05-22T12:46:37.483|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|03CE2FBF-04A4-4651-BF64-D34A7D0AA60B
389|58|1721|25|27|937|328|131|1|1|0|9.25|4.5|0|0.0|0.0|0.0|198.0|18.0|15.0|16.5556|51.2132|49.1525|16.8794|15.089|8699.2633|105.2437|124.875|97.125|111.5143|105.2437|473.7221|413.0356|103.0|54.6681|20394.0|1.0541|1.0|1.1469|247.0444|15.172|0.8915|0.8128|0.9836|0.0|183.0|198.0|8699.2633|-80.0|0.0|2023-05-22T12:46:37.483|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|8C8C38DB-E0F9-4297-86FB-858701CD608D
390|85|1721|32|31|693|317|130|1|1|0|9.25|4.5|0|0.0|0.0|0.0|75.0|27.0|9.0|20.0833|84.4264|59.8313|29.3335|7.5736|1867.8088|48.7665|208.125|41.625|144.1455|48.7665|780.9442|511.8145|228.28|31.9063|17121.0|7.5628|21.7133|1.5258|96.4306|14.922|0.2855|0.4255|0.2081|0.0|149.5|75.0|1867.8088|30.0|-45.0|2023-05-22T12:46:37.243|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|30E48161-EC69-4F49-B34D-906A46E5F494
391|119|1721|22|22|713|802|131|1|1|0|9.25|4.5|0|0.0|0.0|0.0|77.0|14.0|11.0|12.9444|55.1127|37.6281|12.1082|11.5664|1960.6497|49.9638|87.875|60.125|78.1107|54.0363|509.7925|306.4349|189.1818|54.5134|14567.0|2.8775|6.8949|1.6636|125.0217|15.172|0.6775|0.4618|0.7629|0.0|95.0|84.0|2293.3041|-60.0|10.0|2023-05-22T12:46:37.483|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|91B4FC26-A3EC-4EE7-80C3-14ED8B51DE6B
392|143|1721|20|24|441|409|130|1|1|0|9.25|4.5|0|0.0|0.0|0.0|47.0|15.0|7.0|11.4722|39.4558|33.0924|14.138|6.0416|1005.3594|35.778|97.125|32.375|64.4929|37.9931|364.9662|264.4797|187.1064|4.2538|8794.0|2.3374|5.149|1.3799|14.25|14.922|0.6175|0.4344|0.571|0.0|59.5|53.0|1133.7031|-75.0|30.0|2023-05-22T12:46:37.243|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|8ED94713-F27C-45FE-9C16-574ED788D921
393|165|1721|26|24|774|1039|131|1|1|0|9.25|4.5|0|0.0|0.0|0.0|74.0|17.0|11.0|14.3333|66.8701|42.2352|15.6355|10.4643|1821.7798|48.1618|115.625|60.125|90.958|50.5566|618.5484|349.0506|233.4189|36.4744|17273.0|4.562|12.2505|1.7721|77.3051|15.172|0.5637|0.1362|0.5611|0.0|113.0|78.0|2007.4515|15.0|-65.0|2023-05-22T12:46:37.483|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|A702DD8D-69C6-4FC4-95C9-F2530A51CA56
394|193|1721|22|20|891|1707|131|1|1|0|9.25|4.5|0|0.0|0.0|0.0|66.0|13.0|8.0|11.0278|44.6274|31.7278|13.2863|8.0207|1463.6868|43.1697|78.625|37.0|60.3821|43.1697|412.8034|251.8571|216.4697|27.8438|14287.0|2.4013|5.3573|1.639|66.2105|15.172|0.6145|0.7193|0.6978|0.0|69.0|66.0|1463.6868|-65.0|60.0|2023-05-22T12:46:37.483|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|F98233CA-73EE-43D1-B9F9-E7E887829D1F
395|217|1721|23|46|816|475|131|1|1|0|9.25|4.5|0|0.0|0.0|0.0|229.0|37.0|13.0|26.4722|97.1543|79.8559|34.6956|11.4061|10627.2809|116.3231|300.625|78.625|203.2429|118.0382|898.6773|697.0421|141.1616|54.05|32326.0|3.21|7.9587|1.2893|219.8395|15.172|0.3057|0.4231|0.4467|0.0|294.5|234.0|10942.9583|-85.0|0.0|2023-05-22T12:46:37.483|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|A6523A95-5C84-49D4-88F0-F3B89409169D
396|242|1721|18|28|933|1511|131|1|1|0|9.25|4.5|0|0.0|0.0|0.0|83.0|18.0|7.0|13.5278|41.5563|39.5|18.5982|6.3182|2245.0838|53.4652|124.875|32.375|83.5071|53.4652|384.3958|323.75|178.253|25.1343|14795.0|1.6557|2.8508|1.1873|115.4054|15.172|0.5193|0.3405|0.5478|0.0|82.5|83.0|2245.0838|-90.0|10.0|2023-05-22T12:46:37.483|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|CDD4C875-390A-45ED-9685-1A849015A2E9
397|262|1721|26|25|902|1619|131|1|1|0|9.25|4.5|0|0.0|0.0|0.0|173.0|17.0|14.0|15.8611|48.0416|46.5427|16.1792|14.436|7186.8954|95.659|115.625|87.875|105.0902|99.571|444.3848|388.895|143.237|41.134|24780.0|1.0036|1.0|1.1427|200.6341|15.172|0.9105|0.9201|0.9912|0.0|166.0|183.0|7786.7361|5.0|-70.0|2023-05-22T12:46:37.483|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|EF331DF5-B3E0-43A2-976A-3070327418A6
398|290|1721|17|28|795|394|130|1|1|0|9.25|4.5|0|0.0|0.0|0.0|54.0|19.0|6.0|13.1111|45.799|38.1221|18.772|4.5684|1155.0937|38.3499|134.125|27.75|79.6527|39.0536|423.6407|311.0044|235.4815|28.3991|12716.0|2.9807|7.2257|1.3622|80.625|14.922|0.4923|0.3667|0.382|0.0|59.5|56.0|1197.875|70.0|-20.0|2023-05-22T12:46:37.243|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|D6718804-5B4C-4972-BF8F-8242540F8BDC
399|309|1721|32|28|933|150|131|1|1|0|9.25|4.5|0|0.0|0.0|0.0|182.0|27.0|12.0|19.8056|74.4264|58.99|22.0236|11.749|7726.4323|99.1847|208.125|69.375|141.5768|99.571|688.4442|504.0325|170.2088|34.9926|30978.0|2.4088|5.3815|1.3659|129.6613|15.172|0.5818|0.7084|0.7479|0.0|198.5|183.0|7786.7361|25.0|-45.0|2023-05-22T12:46:37.483|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|882DFB71-731B-4F37-BBBE-063E6E729B35
400|343|1721|18|37|963|1693|131|1|1|0|9.25|4.5|0|0.0|0.0|0.0|96.0|28.0|8.0|19.6667|84.4264|58.4757|30.0521|6.8446|2888.1945|60.6413|217.375|37.0|140.292|61.1725|780.9442|499.2752|229.1354|28.7441|21997.0|5.8476|16.3093|1.5642|45.1528|15.172|0.3074|0.4197|0.26|0.0|144.5|97.0|2939.0211|-80.0|0.0|2023-05-22T12:46:37.483|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|D09D8F14-E885-4A55-8D12-A1BE9DB40978
401|363|1721|21|26|832|407|131|1|1|0|9.25|4.5|0|0.0|0.0|0.0|86.0|17.0|8.0|13.8889|51.4558|40.3366|16.5344|7.9768|2390.4057|55.1685|115.625|37.0|86.8473|55.7296|475.9662|331.4885|143.3488|58.2977|12328.0|2.4218|5.424|1.4358|190.8636|15.172|0.599|0.5018|0.6574|0.0|95.0|87.0|2439.2793|60.0|-25.0|2023-05-22T12:46:37.483|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|79E41364-2C3A-4766-92DB-83BDC794DDF5
402|386|1721|20|24|73|887|131|1|1|0|9.25|4.5|0|0.0|0.0|0.0|99.0|15.0|10.0|12.3889|37.5563|36.1086|14.0163|9.381|3041.2073|62.2269|97.125|50.875|72.9723|62.2269|347.3958|292.3796|141.0505|54.19|13964.0|1.1338|1.0|1.1882|219.2121|15.172|0.7733|0.5707|0.8862|0.0|87.0|99.0|3041.2073|-80.0|0.0|2023-05-22T12:46:37.483|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|49920158-058D-49EA-8745-937886EB76C8
403|408|1721|28|53|714|598|130|1|1|0|9.25|4.5|0|0.0|0.0|0.0|168.0|46.0|10.0|31.6667|130.1249|96.0669|51.1278|8.0|6889.7482|93.6606|383.875|50.875|251.292|96.8442|1203.6553|846.9938|238.4048|23.2584|40052.0|7.6559|22.0064|1.4211|107.3486|14.922|0.0672|0.3861|0.1674|0.0|304.0|176.0|7366.0888|70.0|-15.0|2023-05-22T12:46:37.243|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|B4021D41-DA5A-4AC2-901F-E0D35CF21DBF
